filename,date,group,position,field,channel,nucleus_index,spot_index,center_x,center_y,center_z,center_r,area,eccentricity,solidity,nuclear_mask_offset_x,nuclear_mask_offset_y
20240308/CS2_g1/p3_ch4_nucleus_0039_spot_1.npy,20240308,1,2,3,4,0039,1,17.964536985910975,30.554485866448175,2.5862176651225735,0.7530676008376026,4.0,0.9241763718304448,1.0,0,533
20240308/CS2_g1/p1_ch4_nucleus_0082_spot_0.npy,20240308,1,2,1,4,0082,0,85.50476387424784,93.51036249829771,5.819434891849023,0.2510366978978914,8.0,0.8944271909999159,1.0,1,290
20240308/CS2_g1/p1_ch3_nucleus_0203_spot_0.npy,20240308,1,2,1,3,0203,0,41.0,0.45008976660682226,4.0,0.803883864861816,2.0,1.0,1.0,9,0
20240308/CS2_g1/p2_ch4_nucleus_0012_spot_3.npy,20240308,1,2,2,4,0012,3,112.50089126559715,76.1837812225005,8.294509024166413,0.6462042004714297,6.0,0.8881019551783601,0.8571428571428571,0,153
20240308/CS2_g1/p4_ch3_nucleus_0029_spot_0.npy,20240308,1,2,4,3,0029,0,59.17389738565059,25.040973713751775,2.1561621444916645,0.5633619130319735,8.0,0.8416254115301731,0.7272727272727273,0,302
20240308/CS2_g1/p1_ch4_nucleus_0018_spot_0.npy,20240308,1,2,1,4,0018,0,76.2821504711436,37.0078050569291,6.358863025318822,0.4905845190501128,11.0,0.8274747067345345,0.9166666666666666,0,341
20240308/CS2_g1/p1_ch2_nucleus_0015_spot_0.npy,20240308,1,2,1,2,0015,0,67.16696460493387,3.8109028380748087,4.632413015917734,0.7018576030000281,6.0,0.674199862463242,1.0,0,341
20240308/CS2_g1/p3_ch1_nucleus_0066_spot_1.npy,20240308,1,2,3,1,0066,1,71.05953642881586,41.824378802927995,0.8933109566051307,0.7521422845683917,24.0,0.8422396598412005,0.5853658536585366,0,844
20240308/CS2_g1/p2_ch4_nucleus_0060_spot_2.npy,20240308,1,2,2,4,0060,2,25.05279313547702,74.39643947100711,9.181788446054751,0.8870903119557138,9.0,0.789201060651544,0.9,0,716
20240308/CS2_g1/p4_ch3_nucleus_0118_spot_1.npy,20240308,1,2,4,3,0118,1,64.53274973682751,28.53016787633664,7.170468783243893,0.4457732995471253,4.0,0.0,1.0,0,614
20240308/CS2_g1/p4_ch2_nucleus_0053_spot_0.npy,20240308,1,2,4,2,0053,0,44.59065563916008,42.6818424434633,1.3781694881448052,0.13157894736842102,7.0,0.8329931278350429,1.0,0,578
20240308/CS2_g1/p2_ch1_nucleus_0169_spot_1.npy,20240308,1,2,2,1,0169,1,78.99678176915718,28.481966310051895,6.114517180370613,0.5161393562194745,11.0,0.5943238631454568,0.7333333333333333,6,820
20240308/CS2_g1/p2_ch3_nucleus_0137_spot_0.npy,20240308,1,2,2,3,0137,0,49.51828474962636,2.5936387780776555,4.0,0.887332635071698,29.0,0.8607612573724392,0.6170212765957447,1,680
20240308/CS2_g1/p3_ch2_nucleus_0085_spot_2.npy,20240308,1,2,3,2,0085,2,51.37217683805862,60.305862566074,5.352432783967416,0.38084245063042554,3.0,0.816496580927726,1.0,0,192
20240308/CS2_g1/p1_ch3_nucleus_0151_spot_1.npy,20240308,1,2,1,3,0151,1,77.44546644546645,55.75063875063875,5.277608474822232,0.7294706672580272,9.0,0.7209407525088531,0.9,3,36
20240308/CS2_g1/p1_ch2_nucleus_0228_spot_0.npy,20240308,1,2,1,2,0228,0,0.8495759044486757,43.25725289942877,3.702289026426958,0.17410729181563855,6.0,0.487950036474267,0.8571428571428571,10,829
20240308/CS2_g1/p4_ch3_nucleus_0036_spot_0.npy,20240308,1,2,4,3,0036,0,76.38225492517661,72.75406749412329,2.216437433626026,0.6833440309894236,8.0,0.8124097554365945,0.8888888888888888,0,350
