filename,date,group,position,field,channel,nucleus_index,spot_index,center_x,center_y,center_z,center_r,area,eccentricity,solidity,nuclear_mask_offset_x,nuclear_mask_offset_y
20240717/CS1_g2/p1_ch1_nucleus_0008_spot_3.npy,20240717,2,1,1,1,0008,3,33.0,50.0,4.668581589385857,0.4896624210932097,1.0,0.0,1.0,0,117
20240717/CS1_g2/p3_ch4_nucleus_0010_spot_0.npy,20240717,2,1,3,4,0010,0,71.0,72.02385297184567,7.13629149797571,0.6402181621839687,3.0,1.0,1.0,0,662
20240717/CS1_g2/p1_ch3_nucleus_0041_spot_1.npy,20240717,2,1,1,3,0041,1,23.18739549839228,71.60101056499771,3.9565515391721555,0.6399009591437739,5.0,0.816496580927726,1.0,0,656
20240717/CS1_g2/p1_ch3_nucleus_0026_spot_0.npy,20240717,2,1,1,3,0026,0,90.71530228582516,39.17115109309534,5.996697973306969,0.6269645187793523,7.0,0.7238845965239822,0.875,0,413
20240717/CS1_g2/p4_ch3_nucleus_0008_spot_0.npy,20240717,2,1,4,3,0008,0,27.29655829890712,86.30262376169226,4.037959214847628,0.7667961883715306,3.0,0.816496580927726,1.0,0,377
20240717/CS1_g2/p1_ch1_nucleus_0026_spot_2.npy,20240717,2,1,1,1,0026,2,56.0,35.0,6.220082006293505,0.27183083950527986,1.0,0.0,1.0,0,413
20240717/CS1_g2/p1_ch1_nucleus_0008_spot_0.npy,20240717,2,1,1,1,0008,0,54.56623213420542,53.457091812015506,4.207839221071027,0.13179623487468228,10.0,0.9032915728105086,0.8333333333333334,0,117
20240717/CS1_g2/p1_ch4_nucleus_0023_spot_2.npy,20240717,2,1,1,4,0023,2,45.99999999999999,56.0,8.163698435277382,0.16647181765147812,1.0,0.0,1.0,0,395
20240717/CS1_g2/p1_ch1_nucleus_0059_spot_0.npy,20240717,2,1,1,1,0059,0,51.57929479954919,61.57929479954918,7.271650777722027,0.6281399019168978,2.0,1.0,1.0,1,808
20240717/CS1_g2/p1_ch3_nucleus_0018_spot_0.npy,20240717,2,1,1,3,0018,0,26.297725315887465,54.020664228366215,4.4092542318748,0.4466908833529203,4.0,0.7905694150420949,1.0,0,329
20240717/CS1_g2/p4_ch4_nucleus_0020_spot_0.npy,20240717,2,1,4,4,0020,0,44.469143392470286,50.998741144095085,6.831864995657029,0.27287558288030034,4.0,0.9241763718304448,1.0,2,123
20240717/CS1_g2/p1_ch4_nucleus_0024_spot_2.npy,20240717,2,1,1,4,0024,2,47.0,62.0,7.893377549994975,0.38888888888888884,1.0,0.0,1.0,0,410
20240717/CS1_g2/p1_ch1_nucleus_0011_spot_0.npy,20240717,2,1,1,1,0011,0,42.632817594403946,86.7220937814927,5.580876991980002,0.370942340525078,7.0,0.9294244466977444,0.7777777777777778,0,111
20240717/CS1_g2/p3_ch1_nucleus_0014_spot_0.npy,20240717,2,1,3,1,0014,0,41.99999999999999,80.0,7.124377642085486,0.5674211476281887,1.0,0.0,1.0,0,769
20240717/CS1_g2/p1_ch1_nucleus_0024_spot_1.npy,20240717,2,1,1,1,0024,1,56.68779199674996,51.98669510461101,6.383040647198106,0.20456549648464706,3.0,0.97372313034591,0.75,0,410
20240717/CS1_g2/p4_ch4_nucleus_0018_spot_1.npy,20240717,2,1,4,4,0018,1,53.6949210124002,35.598069192004985,10.061137830928551,0.14601525726251852,3.0,0.816496580927726,1.0,0,401
20240717/CS1_g2/p4_ch4_nucleus_0005_spot_0.npy,20240717,2,1,4,4,0005,0,65.6132138206201,25.27495774569837,5.455090179159926,0.37967903488398025,5.0,0.816496580927726,1.0,0,255
20240717/CS1_g2/p1_ch4_nucleus_0029_spot_0.npy,20240717,2,1,1,4,0029,0,70.67950413731583,101.02510074133318,4.007878151260504,0.686185783017095,3.0,0.97372313034591,0.75,0,476
20240717/CS1_g2/p1_ch4_nucleus_0054_spot_1.npy,20240717,2,1,1,4,0054,1,22.0,50.0,7.4715703712203805,0.5412298119209515,1.0,0.0,1.0,1,78
20240717/CS1_g2/p3_ch1_nucleus_0011_spot_0.npy,20240717,2,1,3,1,0011,0,19.0,103.51421554736942,4.940409879138202,0.7706446148701563,2.0,1.0,1.0,0,671
20240717/CS1_g2/p1_ch4_nucleus_0048_spot_0.npy,20240717,2,1,1,4,0048,0,54.90087154143843,91.41716068308267,3.3789756547547434,0.8529411764705882,7.0,0.7268710698001566,0.875,0,755
20240717/CS1_g2/p1_ch1_nucleus_0017_spot_0.npy,20240717,2,1,1,1,0017,0,25.85023329726806,69.88377400595078,6.265978810331694,0.8013629884576816,8.0,0.6516357257339285,0.6666666666666666,0,302
20240717/CS1_g2/p1_ch2_nucleus_0033_spot_0.npy,20240717,2,1,1,2,0033,0,95.20147880663743,36.85696844639325,4.043421795595708,0.8729094063182672,6.0,0.674199862463242,1.0,0,545
20240717/CS1_g2/p4_ch4_nucleus_0011_spot_1.npy,20240717,2,1,4,4,0011,1,55.34265760664402,41.699509248773126,5.958508345812485,0.23319053482630547,3.0,0.816496580927726,1.0,0,216
20240717/CS1_g2/p5_ch4_nucleus_0002_spot_4.npy,20240717,2,1,5,4,0002,4,56.0,79.0,6.834538400493783,0.43163358645368044,1.0,0.0,1.0,0,350
20240717/CS1_g2/p4_ch1_nucleus_0011_spot_1.npy,20240717,2,1,4,1,0011,1,42.256439161030265,11.021486643437864,5.606296500413336,0.40127196191864156,9.0,0.9454483153015979,0.6,0,216
20240717/CS1_g2/p1_ch1_nucleus_0019_spot_0.npy,20240717,2,1,1,1,0019,0,87.02031961432016,37.69534862958664,3.3002274450341167,0.7821806815857405,5.0,0.7844645405527362,0.625,0,377
20240717/CS1_g2/p2_ch1_nucleus_0021_spot_2.npy,20240717,2,1,2,1,0021,2,58.51750608500281,69.0,6.864557498033996,0.35594201315163976,2.0,1.0,1.0,0,548
20240717/CS1_g2/p5_ch4_nucleus_0006_spot_1.npy,20240717,2,1,5,4,0006,1,65.97713795100132,72.28949943094463,5.022545524617014,0.5454545454545454,4.0,0.7905694150420949,1.0,1,524
20240717/CS1_g2/p2_ch4_nucleus_0029_spot_0.npy,20240717,2,1,2,4,0029,0,19.925124891561214,28.570731999162405,5.437320623206231,0.5611061358152464,5.0,0.8293122522423684,0.625,3,518
20240717/CS1_g2/p5_ch3_nucleus_0012_spot_0.npy,20240717,2,1,5,3,0012,0,55.699700865435126,61.64126686913434,5.348075843303245,0.87729069687462,3.0,0.816496580927726,1.0,2,302
20240717/CS1_g2/p2_ch2_nucleus_0025_spot_0.npy,20240717,2,1,2,2,0025,0,66.87537448148716,70.66890075280381,4.840330999363463,0.45700187979772866,7.0,0.7238845965239822,0.875,0,632
20240717/CS1_g2/p4_ch4_nucleus_0001_spot_0.npy,20240717,2,1,4,4,0001,0,20.771571744884877,38.896340752826006,5.532942991154342,0.4356119994382317,12.0,0.7559289460184546,0.631578947368421,0,102
20240717/CS1_g2/p5_ch1_nucleus_0015_spot_0.npy,20240717,2,1,5,1,0015,0,5.734442652177604,10.103659054249087,3.167247386759582,0.5030960050000467,3.0,0.97372313034591,0.75,4,305
20240717/CS1_g2/p5_ch4_nucleus_0001_spot_0.npy,20240717,2,1,5,4,0001,0,45.5994255465616,13.7966980796164,4.2440581042097465,0.7675047225123615,5.0,0.816496580927726,1.0,0,338
20240717/CS1_g2/p1_ch4_nucleus_0035_spot_0.npy,20240717,2,1,1,4,0035,0,20.395305116609926,22.221465711430653,6.260114646506604,0.5980049751551644,5.0,0.816496580927726,1.0,0,554
20240717/CS1_g2/p5_ch4_nucleus_0013_spot_1.npy,20240717,2,1,5,4,0013,1,28.242881960318186,46.35891012160557,5.939193862793182,0.5436464880954152,6.0,0.48795003647426666,0.8571428571428571,3,437
20240717/CS1_g2/p1_ch4_nucleus_0055_spot_0.npy,20240717,2,1,1,4,0055,0,37.97554958307491,76.79933843291298,5.042884683479562,0.47679043853962655,5.0,0.787091262435293,0.8333333333333334,1,255
20240717/CS1_g2/p1_ch4_nucleus_0042_spot_0.npy,20240717,2,1,1,4,0042,0,67.80487073360928,71.63091596184992,4.6312939521800285,0.3949134488056927,6.0,0.487950036474267,0.8571428571428571,0,704
20240717/CS1_g2/p2_ch4_nucleus_0015_spot_1.npy,20240717,2,1,2,4,0015,1,23.0,43.0,3.29792860290877,0.6223407884267695,1.0,0.0,1.0,0,413
20240717/CS1_g2/p1_ch2_nucleus_0056_spot_0.npy,20240717,2,1,1,2,0056,0,82.49187692099842,82.06008714155438,6.129192124915138,0.7659177056077389,4.0,0.9241763718304448,1.0,1,231
20240717/CS1_g2/p4_ch1_nucleus_0002_spot_2.npy,20240717,2,1,4,1,0002,2,65.44583112055231,32.0,8.523006955591226,0.1565638047933824,2.0,1.0,1.0,0,141
20240717/CS1_g2/p1_ch2_nucleus_0022_spot_1.npy,20240717,2,1,1,2,0022,1,54.90737434504172,61.54846691247817,8.745631102943825,0.03130625398414044,7.0,0.8438910422966825,0.7777777777777778,0,401
20240717/CS1_g2/p4_ch3_nucleus_0001_spot_1.npy,20240717,2,1,4,3,0001,1,29.163546428657817,31.8258229930097,5.19972959967002,0.3533374669928291,6.0,0.674199862463242,1.0,0,102
20240717/CS1_g2/p3_ch3_nucleus_0012_spot_1.npy,20240717,2,1,3,3,0012,1,111.23354123354125,87.93656378271764,7.452124507651017,0.3926431066420478,4.0,0.7905694150420949,1.0,0,695
20240717/CS1_g2/p2_ch3_nucleus_0008_spot_0.npy,20240717,2,1,2,3,0008,0,89.43826861121697,47.02989572868674,4.0885637974990905,0.8953152154819572,7.0,0.6531751245417903,0.7777777777777778,0,219
20240717/CS1_g2/p2_ch4_nucleus_0029_spot_2.npy,20240717,2,1,2,4,0029,2,50.0,46.0,4.814489760798486,0.4602594537069473,1.0,0.0,1.0,3,518
20240717/CS1_g2/p2_ch1_nucleus_0010_spot_3.npy,20240717,2,1,2,1,0010,3,82.0,69.0,7.562234494477487,0.6943911198502033,1.0,0.0,1.0,0,305
20240717/CS1_g2/p1_ch2_nucleus_0020_spot_0.npy,20240717,2,1,1,2,0020,0,21.277146786187227,41.892253234185596,6.627333501513623,0.30293039065782223,7.0,0.377964473009227,1.0,0,377
20240717/CS1_g2/p1_ch2_nucleus_0056_spot_1.npy,20240717,2,1,1,2,0056,1,79.2571493048155,87.85455662399856,5.4608564665375505,0.9063670822430956,7.0,0.6215780410502162,0.7,1,231
20240717/CS1_g2/p1_ch3_nucleus_0052_spot_0.npy,20240717,2,1,1,3,0052,0,38.29557736628785,42.36140030199476,7.47397577309435,0.07280433100832595,3.0,0.816496580927726,1.0,0,820
20240717/CS1_g2/p4_ch1_nucleus_0007_spot_0.npy,20240717,2,1,4,1,0007,0,64.27729683545323,33.34697167545259,6.149364814577184,0.42445677833893314,3.0,0.816496580927726,1.0,0,350
20240717/CS1_g2/p4_ch2_nucleus_0002_spot_1.npy,20240717,2,1,4,2,0002,1,67.27930753564155,35.33484725050917,8.096267019913569,0.11074793743886602,3.0,0.816496580927726,1.0,0,141
20240717/CS1_g2/p1_ch2_nucleus_0006_spot_1.npy,20240717,2,1,1,2,0006,1,64.94386430766477,54.72945072649699,6.1290272988821295,0.39438874260497836,4.0,0.9606594016383402,0.8,0,63
20240717/CS1_g2/p3_ch1_nucleus_0018_spot_3.npy,20240717,2,1,3,1,0018,3,15.470530811470407,35.0,5.934284864704132,0.6766134540338333,2.0,1.0,1.0,0,823
20240717/CS1_g2/p2_ch3_nucleus_0003_spot_0.npy,20240717,2,1,2,3,0003,0,70.96891546064244,52.23927815037064,6.343661366566393,0.4602586223782903,4.0,0.7905694150420949,1.0,0,120
20240717/CS1_g2/p1_ch2_nucleus_0025_spot_1.npy,20240717,2,1,1,2,0025,1,38.821310772785715,81.04042822801556,4.0959658281917415,0.5761225045516795,5.0,0.787091262435293,0.8333333333333334,0,410
20240717/CS1_g2/p1_ch1_nucleus_0004_spot_1.npy,20240717,2,1,1,1,0004,1,50.193316289262235,47.75237399561724,5.0932437476670405,0.16750984556702386,5.0,0.36514837167011116,0.7142857142857143,0,0
20240717/CS1_g2/p1_ch1_nucleus_0049_spot_0.npy,20240717,2,1,1,1,0049,0,50.69604657895584,77.33097436227362,4.355427631578948,0.4546941311832068,3.0,0.816496580927726,1.0,0,769
20240717/CS1_g2/p3_ch1_nucleus_0004_spot_1.npy,20240717,2,1,3,1,0004,1,97.93483193499024,59.72270592580866,5.881691580426729,0.6829998323826104,5.0,0.985171431009416,0.8333333333333334,0,123
20240717/CS1_g2/p4_ch4_nucleus_0001_spot_1.npy,20240717,2,1,4,4,0001,1,25.0,73.56997410337365,6.089768494183786,0.582272045111532,2.0,1.0,1.0,0,102
20240717/CS1_g2/p4_ch2_nucleus_0012_spot_0.npy,20240717,2,1,4,2,0012,0,29.978408154733355,61.008570339493644,6.368935173972713,0.5241584859321446,7.0,0.816496580927726,1.0,0,201
20240717/CS1_g2/p1_ch4_nucleus_0061_spot_2.npy,20240717,2,1,1,4,0061,2,36.0,44.0,4.841457254703876,0.4301852961878766,1.0,0.0,1.0,2,0
